cc_no,transaction_time,amount,items,location,merchant,notes,status,tags,transaction_id,user_id
1234123412341230,2017-08-14 14:54:35.760+0000,937.70,,Dallas,Target,Shopping,,"{'Home', 'Shopping'}",872b7e94-4a56-423e-98d1-ba67d99821bf,banderson
1234123412341230,2017-08-14 03:56:04.714+0000,2264.73,,Tampa,Wal-Mart,Shopping,,"{'Home', 'Shopping'}",cd5849ec-0a60-4c9f-b750-63e38acf84c3,banderson
1234123412341230,2017-08-13 13:36:53.930+0000,1730.88,,Orlando,BestBuy,Pharmacy,CANCELLED,"{'Home', 'Pharmacy'}",88d94084-a90f-46bb-a826-5e4c500886d5,banderson
1234123412341230,2017-08-13 02:59:06.688+0000,1595.02,,Orlando,Amazon,Shopping,,"{'Home', 'Shopping'}",a5bf0851-4937-41d6-97de-83f090fa899e,banderson
1234123412341230,2017-08-12 18:46:10.891+0000,2267.33,,Orlando,Target,Shopping,,"{'Home', 'Shopping'}",54d2e2b7-0db6-4f98-9689-7ea2b0db7743,banderson
1234123412341230,2017-08-12 07:12:29.315+0000,1440.10,,West Palm Beach,Starbucks,Shopping,,"{'Home', 'Shopping'}",511a69cf-3151-4df7-8c1f-5c86e4bbc675,banderson
1234123412341230,2017-08-11 17:49:58.852+0000,2229.98,,Tampa,Target,Shopping,,"{'Home', 'Shopping'}",0ffa537d-343b-4811-b35d-075375359502,banderson
1234123412341230,2017-08-11 13:47:13.901+0000,545.82,,Orlando,Amazon,Shopping,,"{'Home', 'Shopping'}",c2788cb3-5249-44ee-a4d9-09440a88cea8,banderson
1234123412341230,2017-08-11 12:57:09.772+0000,1602.46,,Dallas,Macys,Shopping,,"{'Home', 'Shopping'}",b31a1257-589f-4cbd-aca1-07a9d80cd920,banderson
1234123412341230,2017-08-11 06:51:08.902+0000,2102.74,,Dallas,Wal-Mart,Shopping,,"{'Home', 'Shopping'}",6bdd5549-3152-4767-ad03-ffd786436bb2,banderson
1234123412341230,2017-08-11 00:43:44.636+0000,3201.32,,West Palm Beach,BestBuy,Pharmacy,,"{'Home', 'Pharmacy'}",35684858-71a4-42cf-819e-c4c37751a205,banderson
1234123412341230,2017-08-10 08:16:05.459+0000,2001.06,,Birmingham,Starbucks,Shopping,,"{'Home', 'Shopping'}",9c4496cb-6c2d-4492-bb5c-b05151261618,banderson
1234123412341230,2017-08-10 03:28:08.287+0000,1478.27,,West Palm Beach,Kroger,Shopping,,"{'Home', 'Shopping'}",e8bf9b04-dbe1-460f-96e4-6ef91c192a43,banderson
1234123412341230,2017-08-09 04:00:31.041+0000,2404.56,,Tampa,Target,Shopping,,"{'Home', 'Shopping'}",ea5e2963-2efc-4a97-a352-94aacf98f242,banderson
1234123412341230,2017-08-09 01:40:25.318+0000,1496.66,,Atlanta,Wal-Mart,Shopping,,"{'Home', 'Shopping'}",7d408ca7-0230-4cdb-9540-0d98c1a8cb7a,banderson
1234123412341230,2017-08-09 00:56:37.092+0000,1723.30,,West Palm Beach,Macys,Shopping,,"{'Home', 'Shopping'}",2a85df3b-1bba-42e4-b08f-224fcf6df43b,banderson
1234123412341230,2017-08-08 03:55:57.001+0000,618.31,,Orlando,Macys,Shopping,,"{'Home', 'Shopping'}",1aad0ea0-1704-4b7e-99bb-c83135c19fbc,banderson
1234123412341230,2017-08-05 11:45:59.802+0000,2310.52,,Orlando,Macys,Shopping,,"{'Home', 'Shopping'}",caa3ebbd-93a1-4aad-aac3-6e0c8d717dd6,banderson
1234123412341230,2017-08-05 10:40:06.960+0000,1010.50,,West Palm Beach,Kroger,Shopping,,"{'Home', 'Shopping'}",5e985978-4986-49f0-86e1-d5bb2a622d74,banderson
1234123412341230,2017-08-05 10:07:50.376+0000,995.94,,Atlanta,PizzaHut,HouseHold,,"{'Home', 'HouseHold'}",0c8e9702-133a-43c6-9f1d-8708edac5d3b,banderson
1234123412341230,2017-08-05 03:15:47.057+0000,1877.16,,Birmingham,Amazon,Shopping,,"{'Home', 'Shopping'}",2fcc804f-0490-4447-a17c-49164ad7345e,banderson
1234123412341230,2017-08-04 09:05:39.466+0000,3230.24,,Dallas,Starbucks,Shopping,,"{'Home', 'Shopping'}",9c0ca6c0-e8a3-48bd-a67d-8426cf1d376b,banderson
1234123412341230,2017-08-02 19:10:14.787+0000,1703.88,,Atlanta,Amazon,Shopping,,"{'Home', 'Shopping'}",1aa9949c-b8e8-4e0a-a6f4-60d868450eda,banderson
1234123412341230,2017-08-01 22:48:11.202+0000,906.28,,West Palm Beach,Wal-Mart,Shopping,,"{'Home', 'Shopping'}",758de823-162e-49ab-a01a-33f31aab3eeb,banderson
1234123412341230,2017-08-01 19:52:14.666+0000,1732.79,,West Palm Beach,Wal-Mart,Shopping,,"{'Home', 'Shopping'}",58d45f56-97fe-4907-9f4f-c2b9bd5357bd,banderson
1234123412341230,2017-08-01 14:53:40.077+0000,588.83,,Birmingham,Starbucks,Shopping,,"{'Home', 'Shopping'}",583a641d-4fab-465c-a069-9c76fffba554,banderson
1234123412341230,2017-08-01 03:30:04.772+0000,1055.16,,West Palm Beach,BestBuy,Pharmacy,,"{'Home', 'Pharmacy'}",9a98475f-cccb-4d1a-b37a-2704e5e7567d,banderson
1234123412341230,2017-07-30 17:33:25.541+0000,2409.93,,Dallas,Amazon,Shopping,,"{'Home', 'Shopping'}",3175023d-c7f9-41ea-b961-a073da1c7734,banderson
1234123412341230,2017-07-30 15:54:36.321+0000,1956.46,,West Palm Beach,Macys,Shopping,,"{'Home', 'Shopping'}",a5945039-4b9a-4712-8c85-ac04e0eff58e,banderson
1234123412341230,2017-07-29 15:54:13.756+0000,1260.44,,Atlanta,BestBuy,Pharmacy,,"{'Home', 'Pharmacy'}",d7ecec90-d970-412e-a9c7-3e0e14346d52,banderson
1234123412341230,2017-07-28 22:27:23.054+0000,1452.26,,Birmingham,Amazon,Shopping,,"{'Home', 'Shopping'}",e97e911c-09e3-403b-85c8-66e7f0715cb8,banderson
1234123412341230,2017-07-28 13:31:52.231+0000,1765.42,,West Palm Beach,Starbucks,Shopping,,"{'Home', 'Shopping'}",e3824849-f301-4cec-bcee-e37b4f9062e9,banderson
1234123412341230,2017-07-27 18:07:45.048+0000,508.22,,West Palm Beach,Amazon,Shopping,,"{'Home', 'Shopping'}",2b423a98-f00a-48f6-aa8e-2c0cfff5dc51,banderson
1234123412341230,2017-07-27 09:53:10.511+0000,609.37,,Atlanta,BestBuy,Pharmacy,,"{'Home', 'Pharmacy'}",28f7e4c0-c022-4c57-a76a-882da9ce27e1,banderson
1234123412341230,2017-07-26 09:14:45.740+0000,5.95,,West Palm Beach,Kroger,Shopping,,"{'Home', 'Shopping'}",d0edc0c4-1ed2-41be-9738-a663c1788644,banderson
1234123412341230,2017-07-25 08:41:32.830+0000,2257.49,,Birmingham,Kroger,Shopping,,"{'Home', 'Shopping'}",557a54d8-9a4a-439f-b58d-dd5bfd96b89b,banderson
1234123412341230,2017-07-24 18:33:20.211+0000,1772.40,,Tampa,BestBuy,Pharmacy,,"{'Home', 'Pharmacy'}",03d8081e-3d37-4021-b547-f0021bb27944,banderson
1234123412341230,2017-07-24 17:57:48.278+0000,1226.69,,Tampa,Wal-Mart,Shopping,,"{'Home', 'Shopping'}",ce082e47-9253-4633-a6fb-6f402874fedf,banderson
1234123412341230,2017-07-24 10:59:24.365+0000,488.05,,Atlanta,Kroger,Shopping,,"{'Home', 'Shopping'}",50a30608-0ddb-4004-96c9-c6aa7c174333,banderson
1234123412341230,2017-07-24 03:54:14.572+0000,336.55,,Orlando,PizzaHut,HouseHold,,"{'Home', 'HouseHold'}",f22d92c7-8038-4035-b834-5f2b0e1c041f,banderson
1234123412341230,2017-07-23 09:55:22.363+0000,2793.37,,Tampa,Macys,Shopping,,"{'Home', 'Shopping'}",d04dd1d2-2de5-4dc7-9abf-54d1ab9d31ff,banderson
1234123412341230,2017-07-23 09:37:09.137+0000,2950.25,,Birmingham,Wal-Mart,Shopping,,"{'Home', 'Shopping'}",6959bcee-032d-4ef9-9b5d-0bfb60794d01,banderson
1234123412341230,2017-07-22 22:51:49.096+0000,1276.60,,Orlando,Starbucks,Shopping,,"{'Home', 'Shopping'}",41cc2b3a-1ca5-4e7b-acd7-da281d4d07d3,banderson
1234123412341230,2017-07-22 22:31:03.947+0000,1653.07,,Tampa,Kroger,Shopping,,"{'Home', 'Shopping'}",07aa5742-1bf1-422c-a650-4452efa953fc,banderson
1234123412341230,2017-07-22 09:02:28.476+0000,2976.26,,West Palm Beach,PizzaHut,HouseHold,,"{'Home', 'HouseHold'}",bb3bdfaf-49ae-43cc-b30b-4ea1bcecb2eb,banderson
1234123412341230,2017-07-22 01:43:24.699+0000,1174.66,,Atlanta,BestBuy,Pharmacy,,"{'Home', 'Pharmacy'}",106d0ac4-5caa-4bcf-95c8-021f083dbf45,banderson
1234123412341230,2017-07-21 05:45:21.144+0000,906.86,,West Palm Beach,Starbucks,Shopping,,"{'Home', 'Shopping'}",dd123cb6-f0be-4de9-aade-0505f3ec5941,banderson
1234123412341230,2017-07-21 00:11:09.924+0000,1926.04,,Birmingham,Wal-Mart,Shopping,,"{'Home', 'Shopping'}",87f936dd-a4d9-408d-8dcb-b9a033fbd02c,banderson
1234123412341230,2017-07-20 20:33:41.350+0000,1628.94,,Birmingham,Wal-Mart,Shopping,,"{'Home', 'Shopping'}",3ff3ba92-07f1-404f-916a-184194f5dc20,banderson
1234123412341230,2017-07-20 19:31:59.385+0000,1622.44,,Birmingham,Target,Shopping,,"{'Home', 'Shopping'}",46117bdd-43c7-4f9c-b864-8b00bee21f38,banderson
1234123412341230,2017-07-20 06:02:59.021+0000,1430.34,,Tampa,Kroger,Shopping,,"{'Home', 'Shopping'}",be71c6a4-416c-401d-bb98-64547f8cebb5,banderson
1234123412341230,2017-07-20 01:34:38.837+0000,227.60,,West Palm Beach,Starbucks,Shopping,,"{'Home', 'Shopping'}",1523d90e-f1bf-4ee0-85a9-f7c9c876ab17,banderson
1234123412341230,2017-07-19 23:40:57.850+0000,124.75,,Dallas,Macys,Shopping,FAILED,"{'Home', 'Shopping'}",f46e9a34-0fe5-4731-8ea0-43444e0e66f6,banderson
1234123412341230,2017-07-19 23:03:14.773+0000,2365.23,,Tampa,Target,Shopping,,"{'Home', 'Shopping'}",b0ac0170-bb7a-46f3-8759-9b95a272c7ae,banderson
1234123412341230,2017-07-19 11:10:10.665+0000,52.67,,Orlando,Kroger,Shopping,FAILED,"{'Home', 'Shopping'}",19757d76-32d7-4313-9caf-1232f669a270,banderson
1234123412341230,2017-07-19 08:04:25.168+0000,1744.16,,Atlanta,Wal-Mart,Shopping,,"{'Home', 'Shopping'}",b5109649-54f2-4e15-b4c9-6403aab76a1a,banderson
1234123412341230,2017-07-19 01:18:35.580+0000,732.64,,Tampa,Amazon,Shopping,,"{'Home', 'Shopping'}",768d68d5-c401-4c13-a51e-cf20a012ceab,banderson
1234123412341230,2017-07-17 22:44:01.970+0000,951.06,,Tampa,Starbucks,Shopping,,"{'Home', 'Shopping'}",f3e37a9a-77cf-4f42-a755-371f77f4eb71,banderson
1234123412341230,2017-07-17 17:32:44.576+0000,775.05,,Dallas,Wal-Mart,Shopping,,"{'Home', 'Shopping'}",7acec914-bce4-45a4-bae0-76ce35797db3,banderson
1234123412341230,2017-07-16 03:56:23.979+0000,128.75,,Dallas,Amazon,Shopping,,"{'Home', 'Shopping'}",b1623acc-f1cc-4caa-a42f-fd98f054594b,banderson
1234123412341230,2017-07-16 02:01:05.202+0000,274.74,,Tampa,Macys,Shopping,,"{'Home', 'Shopping'}",0f7ee801-28c9-4b49-b070-2eeb584cae6d,banderson
1234123412341230,2017-07-15 06:14:09.168+0000,2322.99,,Birmingham,Starbucks,Shopping,,"{'Home', 'Shopping'}",3d06b82f-cf09-469f-af21-7f43efeb4cbb,banderson
1234123412341230,2017-07-14 23:16:20.660+0000,500.46,,Atlanta,Macys,Shopping,SUCCESS,"{'Home', 'Shopping'}",25938a0e-4f5a-4478-bc3e-bf21d0aeb649,banderson
1234123412341230,2017-07-14 05:00:41.640+0000,1363.11,,West Palm Beach,Macys,Shopping,,"{'Home', 'Shopping'}",8d79574f-058e-40f3-bd22-782799b901bc,banderson
1234123412341230,2017-07-13 22:56:44.463+0000,1590.79,,Orlando,Wal-Mart,Shopping,,"{'Home', 'Shopping'}",468cfd05-96d3-4f80-bcf8-526db49845a6,banderson
1234123412341230,2017-07-13 06:32:26.378+0000,2412.53,,Atlanta,Kroger,Shopping,,"{'Home', 'Shopping'}",6529c4f0-8c63-42e5-bff8-252778007ef7,banderson
1234123412341230,2017-07-12 16:34:34.282+0000,575.18,,Tampa,Wal-Mart,Shopping,,"{'Home', 'Shopping'}",d0f06607-49e7-4f45-9534-7896570077c1,banderson
1234123412341230,2017-07-12 16:02:40.032+0000,2549.31,,West Palm Beach,Wal-Mart,Shopping,,"{'Home', 'Shopping'}",1ca0602e-f71e-405d-ad26-0e6b82019b42,banderson
1234123412341230,2017-07-12 15:09:41.496+0000,354.36,,Dallas,Target,Shopping,,"{'Home', 'Shopping'}",da23a534-7961-49e1-96b7-79831916db66,banderson
1234123412341230,2017-07-12 09:11:04.976+0000,2622.45,,Birmingham,Amazon,Shopping,FAILED,"{'Home', 'Shopping'}",15d20626-d5c0-402d-b01c-fe4b8b88e71b,banderson
1234123412341230,2017-07-12 00:57:49.738+0000,785.78,,Atlanta,BestBuy,Pharmacy,,"{'Home', 'Pharmacy'}",57d63e02-c642-4066-92c9-73b9c61f5c97,banderson
1234123412341230,2017-07-11 11:58:02.398+0000,2646.33,,Birmingham,Macys,Shopping,,"{'Home', 'Shopping'}",85a3e79e-3da6-4209-b8d0-ae3031052f34,banderson
1234123412341230,2017-07-11 11:37:24.863+0000,1972.55,,West Palm Beach,Macys,Shopping,,"{'Home', 'Shopping'}",2958cacc-dd31-4377-b305-2658c13880fe,banderson
1234123412341230,2017-07-09 22:17:07.767+0000,1587.49,,Dallas,Target,Shopping,,"{'Home', 'Shopping'}",91e24a1a-68b2-428b-bea4-ebaab26931d6,banderson
1234123412341230,2017-07-09 05:49:34.606+0000,1237.59,,Orlando,PizzaHut,HouseHold,,"{'Home', 'HouseHold'}",9754c339-b306-4684-8008-ec43345525f5,banderson
1234123412341230,2017-07-09 04:54:34.720+0000,2450.30,,Dallas,Starbucks,Shopping,,"{'Home', 'Shopping'}",d1d9e716-ddfb-4b37-9e02-4711a2c315a8,banderson
1234123412341230,2017-07-08 14:28:47.643+0000,1624.79,,Dallas,Macys,Shopping,,"{'Home', 'Shopping'}",35920705-8620-4396-a0ca-7bccd3abf295,banderson
1234123412341230,2017-07-08 06:42:33.659+0000,2154.89,,Tampa,BestBuy,Pharmacy,,"{'Home', 'Pharmacy'}",a0eb20a1-20b0-4776-822a-54c4bfc09701,banderson
1234123412341230,2017-07-08 02:32:34.053+0000,1407.38,,Birmingham,Target,Shopping,,"{'Home', 'Shopping'}",39858499-51ea-438a-a164-8b9d61028439,banderson
1234123412341230,2017-07-08 00:18:02.809+0000,1087.88,,Dallas,Wal-Mart,Shopping,,"{'Home', 'Shopping'}",386283c8-2390-41c2-b145-91037f80f8cf,banderson
1234123412341230,2017-07-07 19:30:59.051+0000,196.77,,Birmingham,Wal-Mart,Shopping,,"{'Home', 'Shopping'}",ac73ca7d-d580-443b-a17c-285c8e78e0c8,banderson
1234123412341230,2017-07-07 17:55:53.560+0000,1722.76,,Tampa,BestBuy,Pharmacy,,"{'Home', 'Pharmacy'}",7bcdf38f-5510-47ac-8d08-6dbc40248039,banderson
1234123412341230,2017-07-07 15:52:55.578+0000,361.90,,Tampa,Wal-Mart,Shopping,,"{'Home', 'Shopping'}",ab19aa8d-7569-4149-b9dc-0666c37251f4,banderson
1234123412341230,2017-07-07 05:16:30.693+0000,2417.80,,West Palm Beach,Target,Shopping,,"{'Home', 'Shopping'}",c060b33e-9933-4da3-b16d-03cffa7b4ef0,banderson
1234123412341230,2017-07-05 18:55:10.452+0000,289.58,,West Palm Beach,Kroger,Shopping,,"{'Home', 'Shopping'}",25b60d7f-7868-4c27-8df5-26fab7c5b539,banderson
1234123412341230,2017-07-05 10:27:22.472+0000,995.77,,Dallas,BestBuy,Pharmacy,,"{'Home', 'Pharmacy'}",d93392f1-7cac-4220-9f40-9b4e27059785,banderson
1234123412341230,2017-07-05 04:04:16.712+0000,1611.27,,Tampa,Target,Shopping,,"{'Home', 'Shopping'}",beb7698f-c2b1-4ade-8779-c64054e5bd2e,banderson
1234123412341230,2017-07-05 02:13:36.042+0000,883.61,,Atlanta,Starbucks,Shopping,,"{'Home', 'Shopping'}",09e8b876-ff03-42b2-8ad7-2f408a7dbb90,banderson
1234123412341230,2017-07-05 01:47:41.135+0000,31.35,,West Palm Beach,Macys,Shopping,,"{'Home', 'Shopping'}",c8f66d28-eea8-4e98-8756-628dda589c3c,banderson
1234123412341230,2017-07-04 06:01:51.530+0000,1591.97,,Dallas,Starbucks,Shopping,,"{'Home', 'Shopping'}",81031dcb-4cbc-42a7-8e7b-bd08b663e89c,banderson
1234123412341230,2017-07-04 04:57:46.403+0000,1930.94,,Atlanta,Target,Shopping,,"{'Home', 'Shopping'}",dce0b044-6776-4953-904e-8d9ca12035e0,banderson
1234123412341230,2017-07-03 19:10:30.686+0000,1772.61,,Tampa,PizzaHut,HouseHold,,"{'Home', 'HouseHold'}",72f8a760-7528-4688-9995-58bc6e1024bf,banderson
1234123412341230,2017-07-03 16:30:10.267+0000,1420.38,,Atlanta,Wal-Mart,Shopping,,"{'Home', 'Shopping'}",336a1016-02ff-47ae-b899-520febae3e4c,banderson
1234123412341230,2017-07-03 11:31:17.140+0000,955.30,,Dallas,Wal-Mart,Shopping,,"{'Home', 'Shopping'}",61df7363-bc4d-43b4-9d6e-3cb497cba327,banderson
1234123412341230,2017-07-03 09:41:03.545+0000,759.26,,Atlanta,Starbucks,Shopping,,"{'Home', 'Shopping'}",9f505f02-88c0-42bb-9a05-caf97b443dc2,banderson
1234123412341230,2017-07-03 04:49:18.187+0000,1459.84,,Birmingham,Macys,Shopping,,"{'Home', 'Shopping'}",8d156fa0-b895-443b-a228-e99d7cacb35e,banderson
1234123412341230,2017-07-03 01:43:02.073+0000,3507.98,,Orlando,Starbucks,Shopping,,"{'Home', 'Shopping'}",63dfb167-b1a2-438b-bb80-d7d44559979d,banderson
1234123412341230,2017-07-02 05:29:10.684+0000,1354.80,,Dallas,Amazon,Shopping,,"{'Home', 'Shopping'}",985216dc-04cf-494a-bbcc-c23a64835e8f,banderson
1234123412341230,2017-07-02 02:26:35.161+0000,1218.05,,Tampa,BestBuy,Pharmacy,,"{'Home', 'Pharmacy'}",68c7c371-4f09-4e59-b865-00c919915bf1,banderson
1234123412341230,2017-07-01 23:32:41.436+0000,511.00,,Atlanta,Amazon,Shopping,,"{'Home', 'Shopping'}",18f85161-687d-4cb6-95e9-f7c6d174b59b,banderson
1234123412341230,2017-06-30 18:53:21.436+0000,2352.44,,Tampa,Kroger,Shopping,,"{'Home', 'Shopping'}",7f2e5195-1646-4407-a841-da02f0672098,banderson
1234123412341230,2017-06-30 16:12:54.250+0000,964.19,,Atlanta,Wal-Mart,Shopping,,"{'Home', 'Shopping'}",4d78ecc5-80da-4c5a-a5d9-814749d98936,banderson
1234123412341230,2017-06-29 23:54:39.987+0000,341.93,,Orlando,BestBuy,Pharmacy,,"{'Home', 'Pharmacy'}",8623db9a-2bfd-463a-a700-de7a741658a4,banderson
1234123412341230,2017-06-29 19:38:13.701+0000,974.45,,Dallas,Target,Shopping,,"{'Home', 'Shopping'}",73070588-9525-4df2-a184-d621e5417afb,banderson
1234123412341230,2017-06-28 23:53:49.827+0000,624.65,,West Palm Beach,Wal-Mart,Shopping,,"{'Home', 'Shopping'}",8e89e5b1-4227-4488-96c7-3275c7ad6aaa,banderson
1234123412341230,2017-06-28 10:59:23.733+0000,888.89,,Atlanta,Target,Shopping,,"{'Home', 'Shopping'}",dd557995-63e7-4f21-b663-161e5fabfa34,banderson
1234123412341230,2017-06-28 04:11:46.458+0000,1372.34,,Birmingham,Macys,Shopping,,"{'Home', 'Shopping'}",5fa0c3cb-d9a3-45d2-9f7b-c2d9119ec426,banderson
1234123412341230,2017-06-27 19:31:30.002+0000,3402.69,,Birmingham,PizzaHut,HouseHold,,"{'Home', 'HouseHold'}",16bd429c-ce85-4126-9443-399ec00d201f,banderson
1234123412341230,2017-06-27 18:14:14.668+0000,994.35,,Dallas,Kroger,Shopping,,"{'Home', 'Shopping'}",f13e672b-7a43-4316-ba53-82bbf87e3248,banderson
1234123412341230,2017-06-27 06:08:52.983+0000,38.22,,Tampa,Amazon,Shopping,,"{'Home', 'Shopping'}",d12771f2-ff7f-4022-9e02-210eb577c478,banderson
1234123412341230,2017-06-27 05:53:00.232+0000,1094.96,,West Palm Beach,Starbucks,Shopping,,"{'Home', 'Shopping'}",341487f3-3a12-4ff0-95ef-5734637893b0,banderson
1234123412341230,2017-06-27 04:48:23.212+0000,1159.19,,Dallas,Starbucks,Shopping,,"{'Home', 'Shopping'}",cd7ea06e-1b0e-465c-ad09-105990a82675,banderson
1234123412341230,2017-06-27 04:06:34.376+0000,2763.21,,Tampa,BestBuy,Pharmacy,,"{'Home', 'Pharmacy'}",4230d5c5-a6cf-4540-a583-c2c6d73d8e4c,banderson
1234123412341230,2017-06-26 07:29:23.543+0000,2655.10,,Tampa,PizzaHut,HouseHold,,"{'Home', 'HouseHold'}",7ad85ff2-1c2c-47d5-939b-644c5573c6ea,banderson
1234123412341230,2017-06-26 06:37:21.810+0000,1737.36,,Orlando,Kroger,Shopping,,"{'Home', 'Shopping'}",1f05835e-97c2-45e2-a7c6-f6fc45ffe5a1,banderson
1234123412341230,2017-06-26 06:07:07.295+0000,871.20,,Birmingham,Amazon,Shopping,,"{'Home', 'Shopping'}",6a60a278-3385-45e5-9164-1f2f7515d4a1,banderson
1234123412341230,2017-06-26 03:47:01.512+0000,2482.59,,West Palm Beach,Amazon,Shopping,,"{'Home', 'Shopping'}",26ee68e2-83f5-4411-95c8-216fba42d941,banderson
1234123412341230,2017-06-26 00:42:37.488+0000,3140.56,,Dallas,Target,Shopping,,"{'Home', 'Shopping'}",0060dddf-6d9f-436c-961b-c90d2ac37847,banderson
1234123412341230,2017-06-25 22:49:46.716+0000,1536.36,,Birmingham,Kroger,Shopping,,"{'Home', 'Shopping'}",1da8c9dd-5e26-4e2c-8275-43983990457c,banderson
1234123412341230,2017-06-25 22:26:32.115+0000,1732.40,,Orlando,BestBuy,Pharmacy,CANCELLED,"{'Home', 'Pharmacy'}",efee822f-a1e4-4b5d-a796-48b2491824bb,banderson
1234123412341230,2017-06-25 05:14:06.603+0000,3126.13,,Tampa,PizzaHut,HouseHold,,"{'Home', 'HouseHold'}",1788c822-7519-4191-957c-746938f6759c,banderson
1234123412341230,2017-06-25 04:18:14.532+0000,823.26,,Dallas,Amazon,Shopping,,"{'Home', 'Shopping'}",e6987454-a2b1-4719-821b-8c20776a9dbb,banderson
1234123412341230,2017-06-24 23:17:10.533+0000,3100.72,,West Palm Beach,Amazon,Shopping,,"{'Home', 'Shopping'}",f751c8b9-0f15-4975-ba64-6888f12ccfd7,banderson
1234123412341230,2017-06-24 20:19:29.916+0000,495.88,,Tampa,Kroger,Shopping,,"{'Home', 'Shopping'}",70124bce-0730-4e3c-91ae-d5b81acc39f2,banderson
1234123412341230,2017-06-24 15:15:03.899+0000,340.93,,West Palm Beach,Target,Shopping,,"{'Home', 'Shopping'}",6623a5d7-55f3-4897-bb74-eb1a161e1d0a,banderson
1234123412341230,2017-06-24 04:53:19.957+0000,773.73,,Atlanta,Wal-Mart,Shopping,,"{'Home', 'Shopping'}",cb03b845-8291-4ed9-ad12-c28924c7e105,banderson
1234123412341230,2017-06-24 02:43:14.646+0000,641.38,,Dallas,Kroger,Shopping,,"{'Home', 'Shopping'}",95526949-c5d0-43fd-95fd-c7ce3012ed75,banderson
1234123412341230,2017-06-23 22:04:00.360+0000,495.46,,Orlando,Kroger,Shopping,,"{'Home', 'Shopping'}",46086362-b917-4d25-8286-f80e4eaedfc2,banderson
1234123412341230,2017-06-23 20:36:49.403+0000,1368.12,,Birmingham,Kroger,Shopping,,"{'Home', 'Shopping'}",4d95c8be-83e4-43a9-bf47-8a859baecaf1,banderson
1234123412341230,2017-06-23 19:03:27.398+0000,2100.98,,West Palm Beach,Amazon,Shopping,,"{'Home', 'Shopping'}",dcb3757f-bffa-4d0e-96cf-37fe64f222f7,banderson
1234123412341230,2017-06-23 10:37:37.844+0000,2372.79,,Dallas,PizzaHut,HouseHold,,"{'Home', 'HouseHold'}",c3e27b61-ed3d-4304-887b-cb58ad193042,banderson
1234123412341230,2017-06-22 08:02:16.252+0000,1866.70,,Orlando,Wal-Mart,Shopping,,"{'Home', 'Shopping'}",79b9347a-ade3-42ca-865b-f528786cf2d3,banderson
1234123412341230,2017-06-22 02:28:01.112+0000,1989.48,,Atlanta,Kroger,Shopping,,"{'Home', 'Shopping'}",ae107641-6083-4b24-b7a9-7b1823c652ba,banderson
1234123412341230,2017-06-21 22:56:20.624+0000,109.58,,Tampa,BestBuy,Pharmacy,,"{'Home', 'Pharmacy'}",4ec1d1e1-2c15-4cfb-9387-557c20babdf8,banderson
1234123412341230,2017-06-21 21:42:24.255+0000,1243.09,,Birmingham,BestBuy,Pharmacy,,"{'Home', 'Pharmacy'}",066ffcc7-22f5-4732-a7b1-28204aa4dac6,banderson
1234123412341230,2017-06-21 14:08:49.481+0000,1718.04,,Orlando,Kroger,Shopping,,"{'Home', 'Shopping'}",62cc47ac-4bb0-44dc-a3cf-be78abbd27ce,banderson
1234123412341230,2017-06-21 11:20:12.034+0000,549.02,,Birmingham,Starbucks,Shopping,,"{'Home', 'Shopping'}",a5c50e06-dbe2-4c95-96f5-6b76984e8bd5,banderson
1234123412341230,2017-06-20 23:54:01.366+0000,1656.17,,Orlando,Starbucks,Shopping,,"{'Home', 'Shopping'}",f8137044-b0f0-459b-894e-2d50d22bf9b6,banderson
1234123412341230,2017-06-20 16:17:19.756+0000,317.80,,Birmingham,Starbucks,Shopping,,"{'Home', 'Shopping'}",d8f0fa74-4e79-4727-8b99-2ee885d5d697,banderson
1234123412341230,2017-06-19 08:01:34.412+0000,1683.29,,Tampa,Macys,Shopping,,"{'Home', 'Shopping'}",6c423725-3521-413a-beb4-ceae5f949a19,banderson
1234123412341230,2017-06-18 07:28:50.192+0000,1772.44,,West Palm Beach,BestBuy,Pharmacy,,"{'Home', 'Pharmacy'}",7aad3918-ddac-48ae-9fb6-6425c8ecef1d,banderson
1234123412341230,2017-06-17 22:54:06.086+0000,526.29,,Dallas,Starbucks,Shopping,,"{'Home', 'Shopping'}",d336642c-5b1f-4770-8dd6-0991e1ea2bca,banderson
1234123412341230,2017-06-16 20:36:43.282+0000,2229.25,,Orlando,Kroger,Shopping,,"{'Home', 'Shopping'}",3fbc7383-987d-4ee4-8aa8-dd1caf06a7ea,banderson
1234123412341230,2017-06-16 15:32:07.095+0000,371.15,,Dallas,Wal-Mart,Shopping,,"{'Home', 'Shopping'}",5fb193b7-c305-4fcf-ace7-4a39b9f56802,banderson
1234123412341230,2017-06-16 14:49:58.999+0000,1392.63,,West Palm Beach,Amazon,Shopping,,"{'Home', 'Shopping'}",9554daa8-4325-4430-ad2e-586b1fb56e2e,banderson
1234123412341230,2017-06-15 23:42:13.498+0000,1001.77,,Atlanta,Starbucks,Shopping,,"{'Home', 'Shopping'}",eb369666-f7e9-46a7-ba50-d97aaad9e0a4,banderson
1234123412341230,2017-06-14 21:04:07.603+0000,1935.10,,Atlanta,Macys,Shopping,,"{'Home', 'Shopping'}",050131d6-8bc5-4d66-b751-611d439eb474,banderson
